InputString,Actual,Predicted_Interpolation,Correct_Interpolation,InTop10_Interpolation,InWordCloud_Interpolation,Runtime_Interpolation,Predicted_Backoff,Correct_Backoff,InTop10_Backoff,InWordCloud_Backoff,Runtime_Backoff
while for him to do,so,with,FALSE,TRUE,TRUE,0.280000000000655,with,FALSE,TRUE,TRUE,0.159999999999854
kittens and cakes,are,and,FALSE,FALSE,FALSE,0.269999999999527,and,FALSE,FALSE,FALSE,0.25
the inside of,my,the,FALSE,TRUE,TRUE,0.359999999999673,the,FALSE,FALSE,FALSE,0.0399999999999636
really eventful month,p,of,FALSE,FALSE,FALSE,0.260000000000218,of,FALSE,FALSE,FALSE,0.289999999999964
come on bro that,aint,i,FALSE,FALSE,TRUE,0.340000000000146,i,FALSE,FALSE,TRUE,0.280000000000655
were tired on the last,game,day,FALSE,FALSE,FALSE,0.300000000000182,day,FALSE,FALSE,FALSE,0.0600000000004002
i need,ya,to,FALSE,FALSE,FALSE,0.25,to,FALSE,FALSE,FALSE,0.109999999999673
us name one of,our,the,FALSE,TRUE,TRUE,0.329999999999927,the,FALSE,TRUE,TRUE,0.130000000000109
simmering ethnic,fray,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.230000000000473
think jamison can,repeat,be,FALSE,FALSE,FALSE,0.25,be,FALSE,FALSE,FALSE,0.230000000000473
to our den mother,for,and,FALSE,FALSE,FALSE,0.289999999999964,and,FALSE,FALSE,FALSE,0.240000000000691
one of,the,the,TRUE,TRUE,TRUE,0.329999999999927,the,TRUE,TRUE,TRUE,0.0900000000001455
not get to,that,the,FALSE,TRUE,TRUE,0.360000000000582,the,FALSE,TRUE,TRUE,0.119999999999891
just fell in love with,off,a,FALSE,FALSE,FALSE,0.280000000000655,a,FALSE,FALSE,FALSE,0.069999999999709
half the other people,in,around,FALSE,TRUE,TRUE,0.319999999999709,around,FALSE,FALSE,FALSE,0.0600000000004002
at less,thrilling,than,FALSE,FALSE,FALSE,0.260000000000218,than,FALSE,FALSE,FALSE,0.220000000000255
ask you a few,questions,days,FALSE,FALSE,TRUE,0.279999999999745,days,FALSE,FALSE,TRUE,0.149999999999636
is committed to helping,our,me,FALSE,FALSE,FALSE,0.309999999999491,me,FALSE,FALSE,FALSE,0.279999999999745
park th and harrison,procession,the,FALSE,FALSE,FALSE,0.269999999999527,the,FALSE,FALSE,FALSE,0.279999999999745
will serve you,more,can,FALSE,FALSE,TRUE,0.270000000000437,can,FALSE,FALSE,TRUE,0.25
 my  fav,bands,the,FALSE,FALSE,FALSE,0.199999999999818,the,FALSE,FALSE,FALSE,0.219999999999345
that  the whole clspcoe,junta,the,FALSE,FALSE,FALSE,0.270000000000437,the,FALSE,FALSE,FALSE,0.270000000000437
nodding off guess,i,i,TRUE,TRUE,TRUE,0.269999999999527,i,TRUE,TRUE,TRUE,0.25
place in geelong,called,the,FALSE,FALSE,FALSE,0.229999999999563,the,FALSE,FALSE,FALSE,0.220000000000255
the incident,the,and,FALSE,FALSE,FALSE,0.210000000000036,and,FALSE,FALSE,FALSE,0.230000000000473
has been a nightwalkerâan,unstoppable,the,FALSE,FALSE,FALSE,1.67000000000007,the,FALSE,FALSE,FALSE,1.53000000000065
my bologna,report,the,FALSE,FALSE,FALSE,0.229999999999563,the,FALSE,FALSE,FALSE,0.199999999999818
im blessed to see another,morning,one,FALSE,FALSE,FALSE,0.299999999999272,one,FALSE,FALSE,FALSE,0.309999999999491
through without like a,boss,lot,FALSE,FALSE,TRUE,0.4399999999996,lot,FALSE,FALSE,FALSE,0.140000000000327
then u do a pretty,good,good,TRUE,TRUE,TRUE,0.299999999999272,good,TRUE,TRUE,TRUE,0.170000000000073
a friend of,my,a,FALSE,TRUE,TRUE,0.329999999999927,a,FALSE,FALSE,FALSE,0.0399999999999636
school make an,odd,effort,FALSE,FALSE,TRUE,0.260000000000218,effort,FALSE,FALSE,FALSE,0.109999999999673
now is,keith,a,FALSE,FALSE,FALSE,0.25,a,FALSE,FALSE,FALSE,0.25
places to stay in,del,the,FALSE,FALSE,FALSE,0.3100000000004,the,FALSE,FALSE,FALSE,0.0600000000004002
is a,new,great,FALSE,TRUE,TRUE,0.390000000000327,great,FALSE,TRUE,TRUE,0.0999999999994543
start doin people like they,do,did,FALSE,TRUE,TRUE,0.280000000000655,did,FALSE,FALSE,FALSE,0.140000000000327
it wasnt,a,until,FALSE,TRUE,TRUE,0.270000000000437,until,FALSE,FALSE,FALSE,0.109999999999673
another fabulous challenge,last,the,FALSE,FALSE,FALSE,0.259999999999309,the,FALSE,FALSE,FALSE,0.229999999999563
hehehe follow,me,me,TRUE,TRUE,TRUE,0.220000000000255,me,TRUE,TRUE,TRUE,0.230000000000473
it is going,to,to,TRUE,TRUE,TRUE,0.25,to,TRUE,TRUE,TRUE,0.0499999999992724
twitter spam is out,of,of,TRUE,TRUE,TRUE,0.279999999999745,of,TRUE,TRUE,TRUE,0.130000000000109
the los angeles,ripper,times,FALSE,FALSE,FALSE,0.289999999999964,lakers,FALSE,FALSE,FALSE,0.0399999999999636
always prefer vanilla,ice,and,FALSE,TRUE,TRUE,0.25,and,FALSE,TRUE,TRUE,0.239999999999782
sa communist party secretary,general,of,FALSE,FALSE,FALSE,0.309999999999491,of,FALSE,FALSE,FALSE,0.260000000000218
you get the blurry,picture,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
he rts or favorites,so,on,FALSE,FALSE,FALSE,0.279999999999745,on,FALSE,FALSE,FALSE,0.25
maintaining good balance prevents,injury,the,FALSE,FALSE,FALSE,0.230000000000473,the,FALSE,FALSE,FALSE,0.230000000000473
must be for,both,me,FALSE,FALSE,TRUE,0.270000000000437,me,FALSE,FALSE,FALSE,0.110000000000582
have a,heart,great,FALSE,FALSE,TRUE,0.350000000000364,great,FALSE,FALSE,TRUE,0.0999999999994543
sick forever,â,i,FALSE,FALSE,FALSE,0.230000000000473,i,FALSE,FALSE,FALSE,0.219999999999345
welcome to my,new,new,TRUE,TRUE,TRUE,0.309999999999491,new,TRUE,TRUE,TRUE,0.119999999999891
on cosi,fan,the,FALSE,FALSE,FALSE,0.219999999999345,the,FALSE,FALSE,FALSE,0.220000000000255
waitwhat jack  thing,did,i,FALSE,FALSE,TRUE,0.280000000000655,do,FALSE,FALSE,TRUE,0.149999999999636
all with aloha from our,seder,new,FALSE,FALSE,FALSE,0.300000000000182,new,FALSE,FALSE,FALSE,0.309999999999491
was unaware,of,of,TRUE,TRUE,TRUE,0.229999999999563,of,TRUE,TRUE,TRUE,0.130000000000109
ct liberal,toby,arts,FALSE,FALSE,FALSE,0.219999999999345,arts,FALSE,FALSE,FALSE,0.200000000000728
we live in a,state,few,FALSE,FALSE,TRUE,0.389999999999418,few,FALSE,TRUE,TRUE,0.109999999999673
everyonehasthatfriend that loves the,crew,first,FALSE,FALSE,TRUE,0.480000000000473,first,FALSE,FALSE,TRUE,0.470000000000255
sheep since he has,a,been,FALSE,TRUE,TRUE,0.269999999999527,been,FALSE,TRUE,TRUE,0.119999999999891
sports image before,the,the,TRUE,TRUE,TRUE,0.289999999999964,the,TRUE,TRUE,TRUE,0.25
midwestern roots,his,to,FALSE,FALSE,FALSE,0.219999999999345,to,FALSE,FALSE,FALSE,0.220000000000255
comparing the size of footprints,is,the,FALSE,TRUE,TRUE,0.25,the,FALSE,TRUE,TRUE,0.319999999999709
that you,dream,can,FALSE,FALSE,TRUE,0.25,can,FALSE,FALSE,FALSE,0.0900000000001455
dabbin on this incredible,super,the,FALSE,FALSE,FALSE,0.329999999999927,the,FALSE,FALSE,FALSE,0.279999999999745
again if,you,i,FALSE,TRUE,TRUE,0.199999999999818,i,FALSE,TRUE,TRUE,0.100000000000364
hotsheet live voters frustrated,with,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
for decent schools and roads,fuggeddaboutit,and,FALSE,FALSE,FALSE,0.300000000000182,and,FALSE,FALSE,FALSE,0.279999999999745
a powerplay,goal,the,FALSE,FALSE,FALSE,0.239999999999782,the,FALSE,FALSE,FALSE,0.219999999999345
should marry tj,miller,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.299999999999272
talk to me just tell,me,them,FALSE,TRUE,TRUE,0.289999999999964,them,FALSE,FALSE,FALSE,0.139999999999418
wyoming sheraton suites,tampa,square,FALSE,FALSE,FALSE,0.279999999999745,square,FALSE,FALSE,FALSE,0.279999999999745
my sandals finally came in,the,and,FALSE,TRUE,TRUE,0.319999999999709,and,FALSE,FALSE,FALSE,0.139999999999418
and tell which,is,is,TRUE,TRUE,TRUE,0.279999999999745,is,TRUE,TRUE,TRUE,0.279999999999745
cubic yard cypress  organic,black,foods,FALSE,FALSE,FALSE,0.279999999999745,foods,FALSE,FALSE,FALSE,0.270000000000437
might not,seem,be,FALSE,FALSE,FALSE,0.219999999999345,be,FALSE,FALSE,FALSE,0.069999999999709
religious identity plenty,of,of,TRUE,TRUE,TRUE,0.259999999999309,of,TRUE,TRUE,TRUE,0.25
where u,been,have,FALSE,FALSE,TRUE,0.210000000000036,have,FALSE,FALSE,TRUE,0.1899999999996
pretty interesting night  after,a,the,FALSE,TRUE,TRUE,0.300000000000182,few,FALSE,FALSE,TRUE,0.159999999999854
other agencies who,work,is,FALSE,FALSE,TRUE,0.25,is,FALSE,FALSE,TRUE,0.270000000000437
little later before,teaching,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.219999999999345
movies âthe raid,redemptionâ,with,FALSE,FALSE,FALSE,0.789999999999964,with,FALSE,FALSE,FALSE,0.75
gate it takes,time,a,FALSE,TRUE,TRUE,0.25,to,FALSE,TRUE,TRUE,0.130000000000109
you for,over,the,FALSE,FALSE,TRUE,0.239999999999782,the,FALSE,FALSE,FALSE,0.069999999999709
fell  cents,or,a,FALSE,TRUE,TRUE,0.229999999999563,percent,FALSE,TRUE,TRUE,0.089999999999236
where have you,been,been,TRUE,TRUE,TRUE,0.259999999999309,been,TRUE,TRUE,TRUE,0.0299999999997453
wait another day,for,i,FALSE,TRUE,TRUE,0.260000000000218,i,FALSE,TRUE,TRUE,0.230000000000473
on running a,k,few,FALSE,FALSE,TRUE,0.360000000000582,few,FALSE,FALSE,TRUE,0.359999999999673
and members of,the,the,TRUE,TRUE,TRUE,0.309999999999491,the,TRUE,TRUE,TRUE,0.100000000000364
to learn,how,from,FALSE,TRUE,TRUE,0.229999999999563,from,FALSE,TRUE,TRUE,0.110000000000582
now its another story,hes,of,FALSE,FALSE,FALSE,0.279999999999745,of,FALSE,FALSE,FALSE,0.300000000000182
no problemhope you liked,it,it,TRUE,TRUE,TRUE,0.25,it,TRUE,TRUE,TRUE,0.119999999999891
other sites to bring the,national,first,FALSE,FALSE,TRUE,0.539999999999964,first,FALSE,FALSE,TRUE,0.470000000000255
whoops thats  theyre,awesome,to,FALSE,FALSE,TRUE,0.279999999999745,to,FALSE,FALSE,FALSE,0.140000000000327
usa fans of footie,support,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
saints and the walking,dead,dead,TRUE,TRUE,TRUE,0.260000000000218,dead,TRUE,TRUE,TRUE,0.159999999999854
or top,gun,of,FALSE,FALSE,FALSE,0.240000000000691,of,FALSE,FALSE,FALSE,0.219999999999345
laser tag with  little,kid,bit,FALSE,FALSE,TRUE,0.25,bit,FALSE,FALSE,FALSE,0.140000000000327
please follow me  would,mean,be,FALSE,FALSE,TRUE,0.280000000000655,be,FALSE,FALSE,TRUE,0.119999999999891
is saving in,this,the,FALSE,TRUE,TRUE,0.320000000000618,the,FALSE,TRUE,TRUE,0.300000000000182
oh ur one of those,kind,days,FALSE,FALSE,FALSE,0.279999999999745,days,FALSE,FALSE,FALSE,0.0600000000004002
was her,only,to,FALSE,FALSE,FALSE,0.220000000000255,to,FALSE,FALSE,FALSE,0.199999999999818
is crazy,good,i,FALSE,FALSE,FALSE,0.220000000000255,i,FALSE,FALSE,FALSE,0.0999999999994543
a tweeting frenzy,lol,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.230000000000473
can have more,than,than,TRUE,TRUE,TRUE,0.25,than,TRUE,TRUE,TRUE,0.110000000000582
to think about biz,models,stone,FALSE,FALSE,FALSE,0.270000000000437,stone,FALSE,FALSE,FALSE,0.259999999999309
over take advantage of,the,the,TRUE,TRUE,TRUE,0.350000000000364,the,TRUE,TRUE,TRUE,0.0600000000004002
th be with,you,you,TRUE,TRUE,TRUE,0.230000000000473,you,TRUE,TRUE,TRUE,0.0399999999999636
were legit just,talkin,a,FALSE,FALSE,FALSE,0.25,a,FALSE,FALSE,FALSE,0.229999999999563
to have,made,a,FALSE,FALSE,TRUE,0.25,a,FALSE,FALSE,FALSE,0.109999999999673
i didnt get to say,goodbye,that,FALSE,FALSE,TRUE,0.309999999999491,that,FALSE,TRUE,TRUE,0.140000000000327
doha especially after his rival,mohammed,the,FALSE,FALSE,FALSE,0.279999999999745,the,FALSE,FALSE,FALSE,0.3100000000004
got me very excited,for,to,FALSE,TRUE,TRUE,0.280000000000655,to,FALSE,TRUE,TRUE,0.139999999999418
not be of the photographer,but,and,FALSE,FALSE,FALSE,0.390000000000327,and,FALSE,FALSE,FALSE,0.329999999999927
the biography of soulsâ â,david,the,FALSE,FALSE,FALSE,1.44999999999982,the,FALSE,FALSE,FALSE,1.6899999999996
a neighborhood feel with a,hip,little,FALSE,FALSE,FALSE,0.399999999999636,little,FALSE,FALSE,FALSE,0.1899999999996
at least i,have,was,FALSE,TRUE,TRUE,0.260000000000218,was,FALSE,TRUE,TRUE,0.270000000000437
celtics and,patriots,the,FALSE,FALSE,FALSE,0.329999999999927,the,FALSE,FALSE,FALSE,0.299999999999272
not much,to,more,FALSE,TRUE,TRUE,0.210000000000036,more,FALSE,TRUE,TRUE,0.200000000000728
i guess i can,go,get,FALSE,TRUE,TRUE,0.279999999999745,get,FALSE,TRUE,TRUE,0.109999999999673
crash on it,and,and,TRUE,TRUE,TRUE,0.259999999999309,and,TRUE,TRUE,TRUE,0.119999999999891
wanna go,to,to,TRUE,TRUE,TRUE,0.199999999999818,to,TRUE,TRUE,TRUE,0.100000000000364
dont forget audra mcdonald at,the,the,TRUE,TRUE,TRUE,0.260000000000218,the,TRUE,TRUE,TRUE,0.280000000000655
find it difficult,to,to,TRUE,TRUE,TRUE,0.25,for,FALSE,TRUE,TRUE,0.119999999999891
eight days in,between,the,FALSE,FALSE,TRUE,0.319999999999709,the,FALSE,FALSE,FALSE,0.170000000000073
i wasnât,really,the,FALSE,FALSE,FALSE,1.61999999999989,the,FALSE,FALSE,FALSE,1.60000000000036
really need to,get,stop,FALSE,TRUE,TRUE,0.419999999999163,stop,FALSE,FALSE,FALSE,0.0299999999997453
need to lay,of,down,FALSE,FALSE,FALSE,0.220000000000255,down,FALSE,FALSE,FALSE,0.139999999999418
sca cross country is available,tweet,for,FALSE,FALSE,FALSE,0.240000000000691,for,FALSE,FALSE,FALSE,0.159999999999854
yea i think you,meant,have,FALSE,FALSE,TRUE,0.25,have,FALSE,FALSE,FALSE,0.0399999999999636
national tv,that,show,FALSE,FALSE,FALSE,0.220000000000255,show,FALSE,FALSE,FALSE,0.170000000000073
those who live at,the,the,TRUE,TRUE,TRUE,0.340000000000146,the,TRUE,TRUE,TRUE,0.349999999999454
too bad it was,all,a,FALSE,FALSE,TRUE,0.380000000000109,a,FALSE,FALSE,TRUE,0.220000000000255
young ladyâ,conrad,the,FALSE,FALSE,FALSE,1.75,the,FALSE,FALSE,FALSE,1.32999999999993
ok can it,work,was,FALSE,FALSE,TRUE,0.260000000000218,was,FALSE,FALSE,TRUE,0.179999999999382
avenue  am property was,stolen,a,FALSE,FALSE,TRUE,0.380000000000109,a,FALSE,FALSE,TRUE,0.380000000000109
any angel investors out there,lol,to,FALSE,FALSE,TRUE,0.430000000000291,to,FALSE,FALSE,FALSE,0.239999999999782
apartment that includes â,bathrooms,the,FALSE,FALSE,FALSE,1.59000000000015,the,FALSE,FALSE,FALSE,1.44999999999982
will pump enough seawater,and,the,FALSE,TRUE,TRUE,0.220000000000255,the,FALSE,TRUE,TRUE,0.190000000000509
fans are,you,you,TRUE,TRUE,TRUE,0.210000000000036,you,TRUE,TRUE,TRUE,0.180000000000291
she says âi like,my,a,FALSE,FALSE,TRUE,0.699999999999818,a,FALSE,FALSE,TRUE,0.8799999999992
center on sale,feb,at,FALSE,FALSE,FALSE,0.329999999999927,at,FALSE,FALSE,FALSE,0.109999999999673
posts forthcoming under the,âmovie,influence,FALSE,FALSE,FALSE,0.5600000000004,influence,FALSE,FALSE,FALSE,0.179999999999382
layer at a time and,sometimes,money,FALSE,FALSE,TRUE,0.589999999999236,money,FALSE,FALSE,FALSE,0.190000000000509
online means,students,the,FALSE,FALSE,FALSE,0.210000000000036,the,FALSE,FALSE,FALSE,0.210000000000036
against the,red,san,FALSE,FALSE,TRUE,0.490000000000691,brewers,FALSE,FALSE,FALSE,0.0799999999999272
time its unclear,who,what,FALSE,FALSE,FALSE,0.229999999999563,what,FALSE,FALSE,FALSE,0.390000000000327
tonight night,twitter,and,FALSE,FALSE,TRUE,0.399999999999636,and,FALSE,FALSE,TRUE,0.289999999999964
in life,you,but,FALSE,FALSE,TRUE,0.319999999999709,but,FALSE,FALSE,FALSE,0.119999999999891
men came from,stokeontrent,the,FALSE,FALSE,FALSE,0.3100000000004,the,FALSE,FALSE,FALSE,0.1899999999996
it up and see how,far,it,FALSE,TRUE,TRUE,0.409999999999855,many,FALSE,FALSE,FALSE,0.0600000000004002
very end for,both,the,FALSE,FALSE,TRUE,0.390000000000327,the,FALSE,FALSE,FALSE,0.119999999999891
shall be,on,a,FALSE,TRUE,TRUE,0.300000000000182,a,FALSE,TRUE,TRUE,0.219999999999345
she doesnât need to see,thatâ,you,FALSE,FALSE,FALSE,0.360000000000582,you,FALSE,FALSE,FALSE,0.219999999999345
and winning pitcher,madison,in,FALSE,FALSE,FALSE,0.319999999999709,in,FALSE,FALSE,FALSE,0.279999999999745
driving under the influence,of,of,TRUE,TRUE,TRUE,0.309999999999491,of,TRUE,TRUE,TRUE,0.149999999999636
a board of,awesomeness,education,FALSE,FALSE,FALSE,0.390000000000327,education,FALSE,FALSE,FALSE,0.119999999999891
attn single women and gay,men,marriage,FALSE,FALSE,FALSE,0.330000000000837,marriage,FALSE,FALSE,FALSE,0.289999999999964
over the,past,years,FALSE,TRUE,TRUE,0.510000000000218,years,FALSE,TRUE,TRUE,0.109999999999673
back and forth in,study,the,FALSE,FALSE,FALSE,0.350000000000364,the,FALSE,FALSE,FALSE,0.350000000000364
paving the way for,new,the,FALSE,FALSE,TRUE,0.329999999999927,the,FALSE,FALSE,TRUE,0.329999999999927
cards take most of,your,the,FALSE,FALSE,TRUE,0.369999999999891,the,FALSE,FALSE,FALSE,0.140000000000327
least my snarky lapel pin,if,the,FALSE,FALSE,FALSE,0.279999999999745,the,FALSE,FALSE,FALSE,0.280000000000655
if you,had,have,FALSE,FALSE,TRUE,0.269999999999527,want,FALSE,FALSE,TRUE,0.110000000000582
challenge of,providing,the,FALSE,FALSE,TRUE,0.329999999999927,the,FALSE,FALSE,TRUE,0.279999999999745
good im happy to hear,that,that,TRUE,TRUE,TRUE,0.319999999999709,that,TRUE,TRUE,TRUE,0.199999999999818
will keep,you,you,TRUE,TRUE,TRUE,0.259999999999309,you,TRUE,TRUE,TRUE,0.0900000000001455
were brand spanking new just,nearing,a,FALSE,FALSE,FALSE,0.409999999999855,a,FALSE,FALSE,FALSE,0.329999999999927
right nowwonder,why,the,FALSE,FALSE,FALSE,0.269999999999527,the,FALSE,FALSE,FALSE,0.279999999999745
to play golf its gonna,be,be,TRUE,TRUE,TRUE,0.3100000000004,be,TRUE,TRUE,TRUE,0.159999999999854
they experienced heres jacks first,run,time,FALSE,FALSE,FALSE,0.259999999999309,time,FALSE,FALSE,FALSE,0.199999999999818
shout to the new,follower,york,FALSE,FALSE,TRUE,0.220000000000255,york,FALSE,FALSE,FALSE,0.0599999999994907
carvings in stone cliffs date,to,i,FALSE,FALSE,FALSE,0.199999999999818,i,FALSE,FALSE,FALSE,0.170000000000073
offered what we thought was,a,a,TRUE,TRUE,TRUE,0.230000000000473,a,TRUE,TRUE,TRUE,0.220000000000255
mutual friends i thought,we,i,FALSE,TRUE,TRUE,0.1899999999996,i,FALSE,TRUE,TRUE,0.069999999999709
alright so,hes,i,FALSE,FALSE,TRUE,0.150000000000546,i,FALSE,FALSE,TRUE,0.119999999999891
of his,preliminary,life,FALSE,FALSE,FALSE,0.139999999999418,life,FALSE,FALSE,FALSE,0.109999999999673
shape into a cone remove,the,the,TRUE,TRUE,TRUE,0.210000000000036,the,TRUE,TRUE,TRUE,0.220000000000255
fact when eggplants,explode,the,FALSE,FALSE,FALSE,0.190000000000509,the,FALSE,FALSE,FALSE,0.220000000000255
to yearbook,tomorrow,the,FALSE,FALSE,FALSE,0.170000000000073,the,FALSE,FALSE,FALSE,0.140000000000327
im prob,not,the,FALSE,FALSE,FALSE,0.180000000000291,the,FALSE,FALSE,FALSE,0.139999999999418
ponponpon music,video,and,FALSE,TRUE,TRUE,0.140000000000327,and,FALSE,TRUE,TRUE,0.139999999999418
schools beginning,july,of,FALSE,FALSE,FALSE,0.170000000000073,of,FALSE,FALSE,FALSE,0.159999999999854
a lot of,attorneys,people,FALSE,FALSE,FALSE,0.199999999999818,people,FALSE,FALSE,FALSE,0.0299999999997453
you want to,find,be,FALSE,FALSE,TRUE,0.579999999999927,do,FALSE,FALSE,FALSE,0.0500000000001819
going to,solve,be,FALSE,FALSE,TRUE,0.359999999999673,be,FALSE,FALSE,FALSE,0.069999999999709
got prom tomorrow have,fun,a,FALSE,FALSE,TRUE,0.300000000000182,a,FALSE,FALSE,TRUE,0.279999999999745
avocado,baby,festival,FALSE,FALSE,FALSE,0.119999999999891,festival,FALSE,FALSE,FALSE,0.159999999999854
night ,so,and,FALSE,FALSE,FALSE,0.130000000000109,and,FALSE,FALSE,FALSE,0.190000000000509
loved and,set,the,FALSE,FALSE,TRUE,0.479999999999563,the,FALSE,FALSE,TRUE,0.470000000000255
it didnt take,long,me,FALSE,FALSE,FALSE,0.339999999999236,me,FALSE,FALSE,FALSE,0.0499999999992724
btw is that u,on,have,FALSE,FALSE,FALSE,0.3100000000004,have,FALSE,FALSE,FALSE,0.380000000000109
loaves baked with extra,care,money,FALSE,FALSE,FALSE,0.350000000000364,money,FALSE,FALSE,FALSE,0.389999999999418
im down to,play,the,FALSE,FALSE,TRUE,0.359999999999673,the,FALSE,FALSE,FALSE,0.159999999999854
care about,you,the,FALSE,TRUE,TRUE,0.269999999999527,the,FALSE,TRUE,TRUE,0.269999999999527
with her celebrity safari at,the,the,TRUE,TRUE,TRUE,0.329999999999927,the,TRUE,TRUE,TRUE,0.319999999999709
now at,least,the,FALSE,TRUE,TRUE,0.260000000000218,the,FALSE,TRUE,TRUE,0.300000000000182
im from milwaukee,wisconsin,i,FALSE,FALSE,FALSE,0.25,i,FALSE,FALSE,FALSE,0.220000000000255
guys see you,hometown,at,FALSE,FALSE,FALSE,0.410000000000764,at,FALSE,FALSE,FALSE,0.110000000000582
beer to be bought there,too,is,FALSE,FALSE,TRUE,0.270000000000437,is,FALSE,FALSE,TRUE,0.269999999999527
lots of pictures of,him,my,FALSE,FALSE,TRUE,0.359999999999673,my,FALSE,FALSE,FALSE,0.140000000000327
you may,want,be,FALSE,FALSE,TRUE,0.269999999999527,be,FALSE,FALSE,FALSE,0.109999999999673
the film,and,is,FALSE,TRUE,TRUE,0.240000000000691,the,FALSE,FALSE,FALSE,0.0900000000001455
